主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B08KZP2X7K,Color: Red,RT-TCZ,"RT-TCZ Dash Board Instrument Trim Cover ABS Interior Dashboard Accessories for Chevrolet Silverado GMC Sierra 2014-2017, Red",https://m.media-amazon.com/images/I/51IAtklMB4L._AC_US200_.jpg,B09JNF7G96,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"195,478","314,697",232%,Interior Dash Covers,442,7,"12,500%",279,125%,39.99,4,65%,7.97,56,57.14%,4.40,4,2020-10-09,FBA,10,3,1,Jeliker,CN,"公司名称：Shenzhen Hanghuo Trade.,LTD",FBA,,,,Y,,,1.04 pounds,15.59 x 11.5 x 3.9 inches,2023-06-27
,B08V89ZHX8,Color: Silver,BTOZRF,Replacement Key Fob Case Shell Fit for GMC Sierra Canyon Chevy Chevrolet Silverado Colorado M3N-32337100 Accessories 4 Buttons Keyless Entry Remote Car Key Housing Casing Outer Cover (Silver),https://images-na.ssl-images-amazon.com/images/I/41vp85xJUNL._AC_US200_.jpg,B08V93BDXD,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"303,568","-122,487",-29%,"Antitheft Keyless Entry Systems
Key Shells","2220
2628",7,"-3,300%",66,-33%,9.49,,51%,3.22,92,0.00%,4.10,0,2020-11-23,FBA,7,2,1,BTOZRF,CN,公司名称：HU BIBIN,FBA,,,,,,,0.95 ounces,4.8 x 2.6 x 0.6 inches,2023-06-08
,B093CT7CF6,,Galaxy Auto Shield,"Custom Fit Windshield Sun Shade for 2014 2015 2016 2017 2018 Chevrolet Silverado 1500 2500 3500, 2Dr 4Dr, Insulated Window Sunshade Privacy Accessories Blockout UV Reflector Protection - Made in USA",https://m.media-amazon.com/images/I/41TYmpVaw0L._AC_US200_.jpg,B093CT7CF6,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"173,144","-146,708",-40%,Automotive Windshield Sunshades,2075,7,0%,258,0%,36.99,,55%,10.99,5,0.00%,3.50,0,2021-04-23,FBA,5,1,2,GalaxyAutoShield,US,"公司名称：LUMINOUS AUTO GROUP LLC
办公地址：
14417 Stonebridge View Drive
Gaithersburg
MD
20877
US",FBA,,,,,,,15.2 ounces,28.4 x 4.6 x 4 inches,2023-06-29
,B0BRSWJMCK,Color: Dashboard Set A-16PCs / B-15PCs,NVCNX,"NVCNX Carbon Fiber Dashboard Central Control Cover Sticker Car Interior Accessories for Chevrolet Tahoe Suburban Avalanche Silverado LTZ, for GMC Yukon XL Denali Sierra SLT 2007-2014 Black 16/15PCs",https://m.media-amazon.com/images/I/31JX8LECN8L._AC_US200_.jpg,B0BRSVJ5LB,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"216,139","587,270",341%,Automotive Center Consoles,1715,7,"57,500%",629,575%,89.99,,80%,5.40,2,14.29%,2.00,1,2023-01-05,FBA,,12,2,bazhuyu,CN,"公司名称：Huizhou bazhuyu composite Material Technology Co.,
办公地址：
新圩镇约场村南岭段榕峰智造园5楼
惠州市
惠阳区
广东省
516223
CN",FBA,,,,,,,8 ounces,13.8 x 7.4 x 1.9 inches,2023-06-28
,B0BRV7D9XK,,Forccord,Forccord 2 PACK Engine Air Filter Fits for Chevrolet Silverado GMC Sierra 2500HD &amp; 3500HD 6.6L Duramax 2020-22 23 Air Filter Car Accessories Replacement for 84554703 A3248C (Diesel Engine ONLY),https://images-na.ssl-images-amazon.com/images/I/41cK-UnwJyL._AC_US200_.jpg,B0BRV7D9XK,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Air Filters,Automotive,"463,101","473,466",102%,Automotive Replacement Air Filters,4893,7,"35,000%",202,350%,28.88,,63%,6.39,1,0.00%,1.00,0,2023-01-06,FBA,8,1,1,,,,FBA,,,,Y,,,2.35 pounds,14.53 x 11.69 x 5.47 inches,2023-06-29
,B0BRV96TNB,Color: 10/12pcs Set,NVCNX,"NVCNX Carbon Fiber Door Window Lift Switch Cover Trim Sticker Car Interior Accessories For Chevrolet Tahoe Suburban Avalanche Silverado LTZ, for GMC Yukon XL Denali Sierra SLT 2007-2014 Black 10/12PCs",https://images-na.ssl-images-amazon.com/images/I/51wHDXY2FNL._AC_US200_.jpg,B0BRV9L9PF,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Power Window,Automotive,"1,072,004","-679,736",-63%,Automotive Power Window Switches,1199,6,,389,,64.99,,85%,,,,,,2023-01-07,FBM,,6,1,bazhuyu,CN,"公司名称：Huizhou bazhuyu composite Material Technology Co.,
办公地址：
新圩镇约场村南岭段榕峰智造园5楼
惠州市
惠阳区
广东省
516223
CN",FBM,,,,,,,,,2023-06-27
,B0B5PC9CMP,Color: Red Rim,KEEGTBOX,"KEEGTBOX Dash Mat Cover Custom Fit for Chevy Chevrolet Silverado/GMC Sierra Truck 2007-2013, Compatible with Chevy Suburban Tahoe Avalanche/GMC Yukon SUV 2007-2014 Accessories (Red Rim)",https://m.media-amazon.com/images/I/41X+RlL26tL._AC_US200_.jpg,B0B5PC8F9P,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"222,640","297,006",69%,Interior Dash Covers,518,5,700%,134,7%,26.99,,61%,6.39,11,20.00%,3.50,1,2022-07-02,FBA,9,2,1,MXAUTO Store,CN,"公司名称：guangzhoumuxuandianzishangwuyouxiangongsi
办公地址：
锐丰三街2号613房
广州市
黄埔区
广东省
510700
CN",FBA,,,,Y,,,1.08 pounds,16.77 x 9.02 x 2.6 inches,2023-06-20
,B0BB361NX2,Color: Black Edge,XYHGM,XYHGM Dashboard mat Cover Fit for 2019 2020 2021 Chevrolet Silverado 1500 2500HD 3500HD Custom for 2019 2020 2021 2022 GMC Sierra Dash Mat Cover Accessories (Black Edge),https://m.media-amazon.com/images/I/41-SqoI+JNL._AC_US200_.jpg,B0BB31HDQ1,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"203,042","223,071",241%,Interior Dash Covers,458,5,"-10,000%",144,-100%,28.88,,60%,7.33,2,0.00%,3.00,0,2022-08-17,FBA,6,2,1,XYHGM,CN,"公司名称：XYH Industry and Trade Co., Ltd.
办公地址：
乔木湾特1号
烽火钢材批发市场型材区6号
武汉市
洪山区
湖北省
430070
CN",FBA,,,,,,,1.04 pounds,14.17 x 11.14 x 2.8 inches,2023-06-27
,B07ZT4L555,,Venum wheel accessories,Venum wheel accessories 32 Pc M14x1.5 Candy Teal Spike Lug Nuts - Powder Coated - 4.5&quot; Tall Compatible with Chevrolet/GMC 1999-2020 Silverado Sierra 2500 HD 3500 HD 8 Lug Trucks,https://images-na.ssl-images-amazon.com/images/I/41352jBa50L._AC_US200_.jpg,B07ZT4L555,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"521,571","462,583",89%,Wheel & Tire Lug Nuts,2147,4,0%,543,0%,135.85,,78%,9.41,13,0.00%,4.30,0,2019-10-30,FBM,8,1,1,Venum Wheel Accessories,US,"公司名称：CA
电话号码：310-763-0028
办公地址：
2772 martin luther king Jr blvd
LYNWOOD
CA
90262
US",FBM,,,,,,,10 pounds,4.5 x 0.9 x 4.5 inches,2023-06-26
,B09NR2JWH7,,Jeliker,"Jeliker for Silverado Sierra Shark Fin Antenna Cover, Carbon Fiber Antennas Trim Accessories for Chevy Chevrolet Silverado GMC Sierra 2014-2018",https://images-na.ssl-images-amazon.com/images/I/41mQG3d2JcL._AC_US200_.jpg,B09NR2JWH7,Automotive:Exterior Accessories:Antenna Toppers,Automotive,"291,299","447,293",154%,Antenna Toppers,676,4,"5,000%",103,50%,25.99,,69%,4.08,3,0.00%,3.30,0,2021-12-16,FBA,9,1,1,Jeliker,CN,"公司名称：Shenzhen Hanghuo Trade.,LTD",FBA,,,,Y,,,2.39 ounces,6.18 x 2.52 x 2.44 inches,2023-06-26
,B0BVLZB4MH,Color: Carbon Fiber,Voodonala,Voodonala Carbon Fiber Inner Door Handle Bowl Trim Cover Interior Accessories Compatible with Chevrolet Silverado GMC Sierra 2014-2018,https://images-na.ssl-images-amazon.com/images/I/41ZQrsJ3KZL._AC_US200_.jpg,B0BVLZLR8J,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"349,723",0,0%,Automotive Interior Door Handles,1703,4,,183,,45.99,,73%,5.69,,,,,2023-02-12,FBA,6,2,1,Fulinjie,CN,公司名称：shenzhenshishengfengmenghekejiyouxiangongsi,FBA,,,,,,,12.3 ounces,5 x 5 x 5 inches,2023-06-28
,B09XQVYXBP,Color: Carbon Fiber,Jeliker,"Jeliker for Silverado Shift Knob Engine Start Emergency Light Button Trim Cover, Carbon Fiber Interior Accessories for Chevrolet Silverado GMC Sierra 2014-2018 3pcs",https://m.media-amazon.com/images/I/31-etKZFsRL._AC_US200_.jpg,B0BBGK9883,Automotive:Replacement Parts:Switches & Relays:Switches:Pushbutton Switches,Automotive,"212,511","262,584",50%,Automotive Replacement Pushbutton Switches,424,3,"15,000%",80,150%,26.99,,70%,4.08,1,,5.00,,2022-04-11,FBA,6,3,1,Jeliker,CN,"公司名称：Shenzhen Hanghuo Trade.,LTD",FBA,,,,Y,,,1.76 ounces,5.59 x 5.55 x 1.22 inches,2023-06-25
,B0BYCGD8QP,Color: black,BSAMZO,Key Fob Cover Case Shell for Soft TPU Protector Car Key for Accessories Compatible with Chevy Chevrolet Colorado Silverado Silverado Suburban Tahoe GMC Canyon Sierra 1500 2500 (Black),https://images-na.ssl-images-amazon.com/images/I/41iyabXDIXL._AC_US200_.jpg,B0BYCF94KF,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"1,114,959","-260,033",-23%,Antitheft Keyless Entry Systems,5402,3,0%,26,0%,8.99,,49%,3.22,,,,,2023-03-13,FBA,,3,1,BSAMZO,CN,公司名称：jinzhongshiyuciquzhishizhuangshishejishi,FBA,,,,,,,1.41 ounces,5.31 x 3.35 x 0.67 inches,2023-06-20
,B0C7WGL8VB,Color: Black/White,OVIOBOER,"OVIOBOER for GMC Key Fob Cover with Key Ring,Soft TPU Key Fob Cover Case Protection Fit for 2022 2023 Chevrolet Silverado 1500 GMC Sierra 1500 Accessories (Black/White)",https://images-na.ssl-images-amazon.com/images/I/51h2nS2w77L._AC_US200_.jpg,B0C7WGPYGF,Automotive:Interior Accessories:Key Shells,Automotive,"169,727",,,Key Shells,4303,3,,38,,12.99,,60%,3.22,,,,,2023-06-12,FBA,,2,1,,,,FBA,,,,,,,1.11 ounces,2 x 1.5 x 0.5 inches,2023-06-29
,B0832SCDW4,,Loncky,Loncky Black Genuine Leather Custom Car Steering Wheel Cover for Chevrolet Silverado 1500 2007 2008 2009 2010 2011 2012 2013 / Chevrolet Silverado 2500 3500 2007-2014 Chevy Silverado Accessories,https://images-na.ssl-images-amazon.com/images/I/41rz7vmOCEL._AC_US200_.jpg,B0832SCDW4,Automotive:Interior Accessories:Steering Wheels & Accessories:Steering Accessories,Automotive,"141,165",,,"Steering Wheel Covers
Steering Wheel Accessories","5761
9027",2,,119,,59.99,,77%,4.75,1,0.00%,5.00,0,2018-01-13,FBA,,1,2,Lily Woods'Store,CN,"公司名称：xin chai
办公地址：
珊瑚村92号2单元4-3
重庆
南岸区
重庆
400060
CN",FBA,,,,,,,1 pounds,5 x 4 x 3 inches,2023-06-29
,B09KBCF4JJ,Color: Red,RT-TCZ,RT-TCZ Cigarette Lighter Port USB Charging Power Socket Base Lid Trim Cover Interior ABS Accessories for Chevrolet Silverado GMC 2014-2018 Red 5PCS,https://images-na.ssl-images-amazon.com/images/I/41Ebl5SwDFL._AC_US200_.jpg,B09Q2RYGZ7,Automotive:Replacement Parts:Lighting & Electrical:Electrical:Cigarette Lighters & Parts,Automotive,"295,765","248,826",117%,"Automotive Upholstery Care Products
Automotive Replacement Cigarette Lighters & Parts","133
662",2,"57,500%",59,575%,29.99,,72%,3.86,45,0.00%,4.50,0,2021-10-24,FBA,9,3,1,Jeliker,CN,"公司名称：Shenzhen Hanghuo Trade.,LTD",FBA,,,,Y,,,1.44 ounces,4.06 x 3.94 x 1.26 inches,2023-06-26
,B0BKSHSQXD,,Dzxiaso,Radio for Chevy Chevrolet Silverado Impala Tahoe GMC Acadia Sierra Yukon Android Stereo 2006 2007 2008 2009 2010 2011 2012 2013 2014 Accessories 10.5inch 1600 * 720 Screen Build in Wireless carplay,https://images-na.ssl-images-amazon.com/images/I/41-Fp4RTSuL._AC_US200_.jpg,B0BKSHSQXD,Electronics:Car & Vehicle Electronics:Car Electronics:Car Video:In-Dash Navigation,Electronics,"326,093","-120,255",-37%,"Vehicle GPS Units & Equipment
Car In-Dash Navigation GPS Units","2515
4140",2,,798,,359.00,,90%,8.77,,,,,2022-10-28,FBA,7,1,1,Topdisplay Stereo,CN,"公司名称：Yimiyunchuang (shenzhen) E-commerce Co., Ltd
办公地址：
中青一路梧桐春晓C1301
深圳
盐田
广东
518000
CN",FBA,,,,Y,,,4 pounds,15.5 x 12.5 x 5.5 inches,2023-06-28
,B08HZ79RN8,,SKTU,SKTU for 2015-2018 Chevrolet Tahoe Suburban Silverado Sierra Center Console Organizer 2018 Tahoe Suburban Accessories Insert Chevrolet Suburban ABS Black Materials Tray Armrest Secondary Storage Box,https://images-na.ssl-images-amazon.com/images/I/51cKfrsVD9L._AC_US200_.jpg,B08HZ79RN8,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"1,140,749","-153,733",-13%,Automotive Center Consoles,6649,1,"-10,000%",18,-100%,18.72,,53%,6.10,25,0.00%,3.00,0,2020-09-13,FBA,9,1,2,"Shenzhen best card trade Co., Ltd",CN,"公司名称：Shenzhen best card trade Co., Ltd
办公地址：
高峰社区三合路1号5栋328
深圳
龙华区
广东
518000
CN",FBA,,,,Y,,,1.19 pounds,13.5 x 7.32 x 3.43 inches,2023-07-01
,B09GG5CZLW,,XHQ,XHQ Dashboard Cover Mat Carpet Car Dash Board Interior Accessories for Chevrolet Silverado 1500 2019 2020 2021 Reduces Glare Eliminates Cracking Protect The Interior Black Style.,https://images-na.ssl-images-amazon.com/images/I/41bocuH1HiL._AC_US200_.jpg,B09GG5CZLW,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"530,483","-112,480",-21%,Interior Dash Covers,1717,1,"-10,000%",26,-100%,26.88,,62%,6.10,19,0.00%,3.00,0,2021-09-15,FBA,7,1,2,XHQ,CN,"公司名称：XHQ
办公地址：
平湖街道平安大道309号瑞佳达酒店用品城
深圳市
龙岗区
广东省
518111
CN",FBA,,,,,,,16 ounces,9.8 x 11.8 x 2 inches,2023-06-17
,B0BM4525Q2,Number of Items: 1 | Style: TPU Case-Black,Toykee,"Toykee for Chevrolet Key Fob Cover Keychain Accessories for Chevy Silverado Suburban Tahoe GMC Acadia Sierra Terrain Yukon XL 6 Buttons, TPU Case(Black)",https://images-na.ssl-images-amazon.com/images/I/51WIabDlVQL._AC_US200_.jpg,B0BM45P27D,Automotive:Interior Accessories:Key Shells,Automotive,"978,651","-399,642",-41%,Key Shells,5893,1,0%,10,0%,10.99,,50%,3.86,7,0.00%,4.80,0,2022-11-10,FBA,9,4,1,Dreamcase.Inc,CN,"公司名称：hengyangxiangumeidianzikejiyouxiangongsi
办公地址：
曲兰镇杨柳村多福组12号
衡阳市
衡阳县
湖南省
421001
CN",FBA,,,,Y,,,0.634 ounces,3.46 x 2.4 x 1.14 inches,2023-07-02
,B0BZNRLJX3,Color: Central Control Panel,NVCNX,NVCNX Real Premium Carbon Fiber Car Dashboard Console Panel Cover Interior Trim Compatible with Chevrolet Silverado 1500 2014-2018 Accessories Compatible with GMC Sierra 1500 14-18 Red,https://images-na.ssl-images-amazon.com/images/I/518xgZrPYAL._AC_US200_.jpg,B0BZNTH77Y,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"616,327","569,398",92%,Automotive Center Consoles,2877,1,,69,,69.99,,85%,,,,,,2023-03-27,FBM,,4,1,,,,FBM,,,,,,,,,2023-06-17
,B09XQVY3YZ,,Jeliker,Jeliker Cup Holder Center Console Storage Bin Organizer Trim Cover ABS Decoration Interior Accessories for Chevrolet Silverado &amp; GMC Sierra 2010-2018 Red 2 PCS,https://m.media-amazon.com/images/I/41tmSqtpllL._AC_US200_.jpg,B09XQVY3YZ,Automotive:Interior Accessories:Cup Holders,Automotive,"3,923,231",,,Automotive Cup Holders,10838,0,,0,,32.99,,,,,,,,2022-04-11,FBA,7,1,1,Jeliker,CN,"公司名称：Shenzhen Hanghuo Trade.,LTD",FBA,,,,Y,,,3.27 ounces,10.16 x 5.63 x 1.22 inches,2023-06-14
