主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B08FBJ53ZY,,Auto Shack,AutoShack BC2716PR Front Brake Calipers Assembly Pair Set of 2 Driver and Passenger Side Replacement for 2002 2003 2004 2005 Dodge Ram 1500 2005-2006 Durango 3.7L 4.7L 5.7L 5.9L V6 V8 4WD RWD,https://m.media-amazon.com/images/I/41W2qcKtspL._AC_US200_.jpg,B08FBJ53ZY,Automotive:Replacement Parts:Brake System:Calipers & Parts:Calipers:Calipers Without Pads,Automotive,"47,827","84,997",71%,Automotive Replacement Brake Calipers Without Pads,7,35,"3,700%","3,863",38%,110.38,,63%,24.01,42,5.71%,4.50,2,2019-12-05,FBM,7,1,1,Auto Shack,CA,"公司名称：Kingdom Auto Parts Ltd
电话号码：1-866-990-3871
办公地址：
201 Iber Rd
Stittsville
Ontario
K2S 1E7
CA",FBM,,Y,,Y,,Automotive Replacement Brake Calipers Without Pads,34.2 pounds,,2023-07-01
,B0BCJPZF7B,Color: Black with red Stitches,INTGET,INTGET Car Center Console Armrest Cover for 2022 2023 Dodge Ram 1500 2500 3500 Accessories 2019 2020 2021 Arm Rest Box Lid Protector Pad Cushion Dog Seat Cover (Black with red Stitches),https://m.media-amazon.com/images/I/51PO+Oo7+GL._AC_US200_.jpg,B0BS28FFZ1,"Automotive:Replacement Parts:Body & Trim:Trim:Interior:Armrests, Parts & Accessories:Armrests",Automotive,"63,368","92,124",73%,Automotive Armrests,282,35,"11,200%",804,112%,22.99,,62%,5.40,16,5.71%,3.30,2,2022-08-30,FBA,7,4,1,Intget,CN,"公司名称：shen zhen shi ji yu wang luo ke ji you xian gong si
办公地址：
布吉街道西环路棕科云端大厦2栋B座1405
深圳
龙岗区
广东
518000
CN",FBA,,,,Y,,,5.6 ounces,14.17 x 6.61 x 2.2 inches,2023-06-26
,B0BYCPQ171,Size: 3 inch,Yukauto,"Yukauto 3 Inch Rear Suspension Bump Stop, Leaf Spring Jounce Bumper fit for Ram 1500 2500 3500 1997-2002, Cherokee XJ 1987-2001(1Pair)",https://images-na.ssl-images-amazon.com/images/I/41L+S6pi0iL._AC_US200_.jpg,B0BZPHQFBX,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Bumpers",Automotive,"189,772","310,396",164%,Automotive Replacement Shock Bumpers,36,35,,"1,255",,35.88,,69%,5.69,,,,,2022-11-30,FBA,8,2,1,peng's direct,CN,"公司名称：dongguanshiyutongkejiyouxiangongsi
办公地址：
8号594室
南城街道宏远路
东莞市
广东省
523078
CN",FBA,,,,Y,,,1.68 pounds,6.3 x 6.1 x 2.24 inches,2023-06-29
,B09T3C6WKT,,YITHSWAY,"Gas Cap Fuel Cap 52013994AB For 2010-2020 Ram 1500 2500 3500 4500 5500 Ram ProMaster 1500 2500 3500,2007-2021 Dodge Ram 2500 3500 4500 5500,2005-2021 Jeep Liberty Wrangler Grand Cherokee fuel tank cap",https://m.media-amazon.com/images/I/311bJTjqT8L._AC_US200_.jpg,B09T3C6WKT,Automotive:Replacement Parts:Caps:Fuel Tank Caps,Automotive,"173,334","-172,378",-56%,Automotive Replacement Fuel Tank Caps,581,35,-600%,660,-6%,18.88,,63%,4.08,20,2.86%,4.30,1,2022-02-21,FBA,10,1,1,YITHSWAY,CN,"公司名称：guangzhouyisiyuemaoyiyouxiangongsi
办公地址：
白云大道北1755号
俊兴大厦406室
广州市
白云区
广东省
510000
CN",FBA,,,,Y,,,2.89 ounces,3.15 x 2.36 x 3.15 inches,2023-07-03
,B08CXJTSYL,,Korlot,Korlot Carbon Fiber Steering Wheel Frame Trim Decorator Cover for Dodge Ram 1500 2500 3500 2019+,https://m.media-amazon.com/images/I/51bYDsieHQL._AC_US200_.jpg,B08CXJTSYL,Automotive:Interior Accessories:Steering Wheels & Accessories:Steering Accessories,Automotive,"109,658","256,518",307%,Steering Wheel Accessories,837,35,"-1,500%","1,046",-15%,29.90,,67%,5.40,58,0.00%,4.20,0,2020-07-13,FBA,8,1,2,Just-AutoTrims,CN,公司名称：CHEN SUN,FBA,,,,,,,4.8 ounces,16 x 5.7 x 1.7 inches,2023-06-28
,B0BMV13L92,Size: 6 Pack for Ram 2019-2022,TXBILMOO,"TXBILMOO 9005 H11 Headlight Bulbs with H11 Fog Lights Combo Fit for 2019-2022 Dodge Ram 1500 2500 3500 High Beam Low Beam Conversion Kit 12,000LM 6000K Cool White Wireless Headlight Bulbs Pack of 6",https://images-na.ssl-images-amazon.com/images/I/51j5brYERPL._AC_US200_.jpg,B0C65D4CT3,Automotive:Lights & Lighting Accessories:Bulbs:Headlight Bulbs,Automotive,"46,726","39,553",85%,Automotive Headlight Bulbs,427,35,"-2,700%","2,659",-27%,75.99,3,79%,4.75,19,0.00%,3.90,0,2022-11-17,FBA,10,41,1,DongLu store,CN,"公司名称：shenzhenshidonglujiajuyouxiangongsi
办公地址：
baoanqufuyongjiedaobaishishashequdongquxingyilu3hao1danyuan2
shenzhenshi
Guangdong
518101
CN",FBA,,,,Y,,,12.31 Ounces,5.39 x 3.94 x 3.78 inches,2023-06-29
,B07MXL35MP,,A-Premium,A-Premium Transmission Oil Pan with Drain Plug Compatible with Dodge Ram 1500/2500/3500 Dakota Durango Jeep Commander Grand Cherokee Liberty AWD 4WD,https://m.media-amazon.com/images/I/41F0FHyeEvL._AC_US200_.jpg,B07MXL35MP,Automotive:Replacement Parts:Transmission & Drive Train:Transmissions & Parts:Pans & Drain Plugs,Automotive,"157,249","-31,804",-12%,Automotive Replacement Transmission Pans & Drain Plugs,94,35,"-3,200%","1,609",-32%,45.99,3,56%,13.51,75,0.00%,4.40,0,2019-01-16,FBA,10,1,2,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,Y,,Y,,transmission fluid pan,5.04 pounds,17.8 x 14.5 x 5.2 inches,2023-06-29
,B001OZXP52,,SUPERLIFT,Superlift | 4008 | Dropped Pitman Arm | Fits 2003-2008 Dodge Ram 1500 / 2500 / 3500 4WD,https://m.media-amazon.com/images/I/31kPf4JleGL._AC_US200_.jpg,B001OZXP52,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Pitman Arms",Automotive,"129,670","59,483",21%,Automotive Replacement Suspension Pitman Arms,16,35,"5,200%","4,199",52%,119.99,,76%,7.97,67,2.86%,4.70,1,2005-02-12,AMZ,7,1,4,Amazon,,,AMZ,,,,Y,,,5 pounds,2.75 x 5.75 x 11.5 inches,2023-06-29
,B00B9EXQKW,Size: Chrome&Black Insert,CarPartsDepot,CarPartsDepot Front Grill Grille Assembly New Replacement Fit For Dodge 2006-2008 Ram 1500 2006-2009 Ram 2500/3500 Pickup Truck CH1200282 55077767AC,https://m.media-amazon.com/images/I/41CnzKYx0GL._AC_US200_.jpg,B0BYS3ZWDL,Automotive:Replacement Parts:Body & Trim:Body,Automotive,"209,028","67,620",57%,Automotive Body Parts,15190,35,500%,"4,359",5%,124.56,19,63%,29.05,274,17.14%,4.30,6,2013-01-31,FBM,9,3,1,CarPartsDepot,US,"公司名称：ELSTAR INC
电话号码：314-259-1116
办公地址：
14271 Don Julian Rd
City of Industry
CA
91746
US",FBM,,,,Y,,,10.18 pounds,53 x 19 x 9 inches,2023-06-27
,B07RZKSVGV,,RUXIFEY,"RUXIFEY 3rd Third Brake Light Gasket Seal Compatible with Dodge Ram 1500 2002 to 2008, Ram 2500 3500 2003 to 2009 High Mount Stop Lamp",https://m.media-amazon.com/images/I/41pfcURSisL._AC_US200_.jpg,B07RZKSVGV,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"90,687","22,079",11%,Automotive High Mount Stop Light Assemblies,177,35,"-1,600%",454,-16%,12.99,,54%,4.08,198,11.43%,4.40,4,2019-05-19,FBA,9,1,1,RUXIFEY,CN,"公司名称：SHENZHENZHIFEISHANGWUYOUXIANGONGSI
办公地址：
祠堂坊18栋304
深圳市
福田区
广东省
518000
CN",FBA,,,,Y,,,3.84 ounces,16.06 x 3.31 x 1.06 inches,2023-06-27
,B08F5JKBL1,,Auto Shack,AutoShack DSK1101PR Front CV Axle Drive Shaft Neoprene Boots Pair of 2 Driver and Passenger Side Replacement for 2002-2004 2005 2006 2007 2008 2009 2010 2011 Ram 1500 3.7L 4.7L 5.7L 5.9L V6 V8 4WD,https://m.media-amazon.com/images/I/41G6omxvoZL._AC_US200_.jpg,B08F5JKBL1,Automotive:Replacement Parts:Transmission & Drive Train:CV (Constant Velocity):Half-Shaft Assemblies,Automotive,"131,750","-149,888",-64%,Automotive Replacement Constant Velocity Half-Shaft Assemblies,75,35,"35,700%","3,694",357%,105.55,5,60%,26.53,83,5.71%,4.50,2,2018-04-18,FBM,9,1,1,Auto Shack,CA,"公司名称：Kingdom Auto Parts Ltd
电话号码：1-866-990-3871
办公地址：
201 Iber Rd
Stittsville
Ontario
K2S 1E7
CA",FBM,,,,Y,,,40.4 pounds,,2023-06-28
,B0BLHPFWWW,Size: Passenger Side,Spieg,Spieg Passenger Side Towing Mirror Replacement for 2014-2022 Ram Promaster 1500 2500 3500 Manual Folding Heated Turn Signal Light (Right),https://images-na.ssl-images-amazon.com/images/I/31jWuTpVpVL._AC_US200_.jpg,B0BLHR559C,Automotive:Replacement Parts:Body & Trim:Body:Mirrors & Parts:Exterior Mirrors,Automotive,"125,176","13,562",11%,Automotive Exterior Mirrors,559,35,"58,000%","7,752",580%,221.50,,76%,18.97,3,5.71%,5.00,2,2022-11-03,FBM,9,2,1,Spieg,US,"公司名称：Spieg Parts Co
办公地址：
8231 Almeda Genoa Rd
HOUSTON
TX
77075
US",FBM,,,,Y,,,11 pounds,22 x 16 x 9 inches,2023-07-02
,B0B773LGDK,,TXBILMOO,"TXBILMOO Fit For 2013-2015 With Projector Dodge Ram 1500 2500 3500 Led Headlight Bulbs 6000K Cool White 70W 28000 Lumens 9005 High Beam + 9012 Low Beam + 9145 Led Fog Light,Pack of 6",https://images-na.ssl-images-amazon.com/images/I/51efvtBspsL._AC_US200_.jpg,B0B773LGDK,Automotive:Lights & Lighting Accessories:Bulbs:Headlight Bulbs,Automotive,"143,566","100,297",70%,Automotive Headlight Bulbs,1994,35,"-3,300%","2,694",-33%,76.99,5,78%,5.40,38,8.57%,3.70,3,2022-07-21,FBA,9,1,1,TxbilmooDirect,CN,"公司名称：jinhuashiminglegongjuyouxiangongsi
办公地址：
北山路259号
金华市
婺城区
浙江省
321000
CN",FBA,,,,Y,,,1.12 pounds,3.7 x 5.1 x 1.8 inches,2023-07-02
,B07VHDW5G4,,Rough Country,Rough Country 2&quot; Loaded N3 Leveling Struts for 2019-2022 Ram 1500-501061,https://m.media-amazon.com/images/I/41uK0qnalNL._AC_US200_.jpg,B07VHDW5G4,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Struts",Automotive,"87,265","94,011",35%,Automotive Replacement Struts,63,35,"2,400%","12,248",24%,349.95,12,77%,29.05,59,0.00%,4.70,0,2020-02-20,AMZ,8,1,3,Amazon,US,"公司名称：ROUGH COUNTRY, LLC
电话号码：800-222-7023
办公地址：
2450 Huish Rd
Dyersburg
Tennessee
38024
US",AMZ,,Y,,,,Automotive Replacement Struts by Rough Country,46.2 pounds,27.5 x 10 x 6 inches,2023-07-03
,B07C891KZY,,AM Autoparts,Headlight Fog Light Switch for Dodge Ram Pickup 1500 2500 3500,https://m.media-amazon.com/images/I/41Jjua6kfRL._AC_US200_.jpg,B07C891KZY,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Headlight,Automotive,"144,033","-4,351",-2%,Automotive Headlight Switches,99,35,"10,400%","1,172",104%,33.50,,70%,5.40,30,2.86%,4.50,1,2018-04-16,FBM,5,1,3,AM Autoparts,US,"公司名称：AM Autoparts
办公地址：
1 Distribution Center Circle
Suite 400
LITTLETON
MA
01460
US",FBM,,,,,,,1.5 pounds,1.2 x 1.1 x 0.8 inches,2023-07-03
,B09DK487KP,,CULMKARI,2Pcs O2 Oxygen Sensor Upstream Downstream Compatible with Dodge Ram 1500 2500 3500 Pickup Viper 234-4076 234-4079,"https://m.media-amazon.com/images/I/41pr5X0iW7L._SX200_SY200_CR,0,0,200,200_.jpg",B09DK487KP,Automotive:Replacement Parts:Sensors:Oxygen,Automotive,"116,808","75,507",93%,Automotive Replacement Oxygen Sensors,322,35,"4,200%",927,42%,26.49,,69%,4.24,34,2.86%,4.10,1,2021-08-24,FBA,9,1,1,Autoworth,CN,"公司名称：weifangtimulidedianzishangwuyouxiangongsi
办公地址：
jinrongguangchang9zuo1007shi
gaoxinquxinchengjiedaoqingxinshequ
weifangshi
shandongsheng
261061
CN",FBA,,,,Y,,,8.78 Ounces,7.28 x 4.25 x 1.65 inches,2023-07-03
,B00F9VPUFA,,Bosch Automotive,"Bosch Automotive 0280158020 62389 Original Equipment Fuel Injector for Select Dodge Dakota, Durango, Nitro, Ram 1500; Jeep Commander, Grand Cherokee, Liberty; Mitsubishi Raider; Ram Dakota, 1500 Pickup (1 Pack)",https://m.media-amazon.com/images/I/31NXOI1W58L._AC_US200_.jpg,B00F9VPUFA,Automotive:Replacement Parts:Fuel System:Fuel Injection:Fuel Injectors & Parts:Fuel Injectors,Automotive,"122,904","83,042",90%,Automotive Replacement Fuel Injectors,173,35,"-2,700%","1,164",-28%,33.28,12,74%,3.86,164,2.86%,4.40,1,2013-09-17,AMZ,9,1,8,Amazon,US,"公司名称：Newparts, Inc.
办公地址：
231 Hogan Rd
GORDONSVILLE
TN
38563
US",AMZ,,Y,,Y,,Automotive Replacement Fuel Injectors by Bosch Aut,1.6 ounces,1.4 x 1.4 x 4.6 inches,2023-07-02
,B09T6MH2J9,,NPAUTO,"NPAUTO Ignition Coil Pack Replacement for 5.7L V8 Hemi 2003 2004 2005 Dodge Ram 1500 2500 3500, Dodge Durango, 5.7 SLT ST Pickup, UF378, Set of 8",https://m.media-amazon.com/images/I/41Fxyex9cdL._AC_US200_.jpg,B09T6MH2J9,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"177,831","36,944",35%,Automotive Replacement Ignition Coil Packs,539,35,"3,200%","2,764",32%,78.99,,75%,8.29,24,5.71%,4.70,2,2022-02-22,FBA,10,1,1,NPAUTO,CN,公司名称：Shen Zhen Shi Xin Hong Chang Ke Ji You Xian GongSi,FBA,,,,Y,,,6.49 pounds,12.68 x 9.37 x 3.62 inches,2023-07-03
,B07Z8192S9,Color: Carbon Fiber Pattern,JSTOTRIM,Steering Wheel Interior Cover Trim fit 2011-2018 Dodge RAM 1500 2500 3500 Accessories (Carbon Fiber Pattern),https://m.media-amazon.com/images/I/51GGqhhSBWL._AC_US200_.jpg,B09MLDQDYK,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"140,865","165,800",156%,"Automotive Center Consoles
Automotive Exterior Accessories","1276
24332",35,"-1,200%","1,155",-12%,33.00,11,68%,6.39,394,8.57%,4.60,3,2017-08-10,NA,8,2,1,Just-AutoTrims,CN,公司名称：CHEN SUN,NA,,Y,,,,ram 1500 carbon fiber interior trim,3.52 ounces,3.15 x 1.18 x 0.39 inches,2023-07-03
,B0945ZDD5X,,FEXON,68507598AA Engine Oil Filter Replacement for 2020 2021 Ram 1500 Jeep Wrangler JL 68507598AA 3.0L Diesel,https://m.media-amazon.com/images/I/31sZ4HHLyTL._AC_US200_.jpg,B0945ZDD5X,Automotive:Replacement Parts:Filters:Oil Filters & Accessories:Oil Filters,Automotive,"237,483","-127,369",-33%,Automotive Replacement Oil Filters,1484,35,"2,400%",524,24%,14.99,,57%,4.24,33,0.00%,4.20,0,2021-05-04,FBA,9,1,1,FGLK Auto Market,CN,"公司名称：Ruian Shengyuan Auto Parts Company Limited
办公地址：
海光路24号
镇下镇海安海北村工业区
瑞安市
浙江
325205
CN",FBA,,Y,,Y,,Automotive Replacement Oil Filters by FEXON,9.6 ounces,5.94 x 4.02 x 3.94 inches,2023-07-03
,B07K7GRFKP,,SCITOO,"SCITOO Ceramic Pads Full Set Front Rear Brakes Pad fit for 2007-2009 for Dodge for Durango,2006-2010 for Dodge for Ram 1500,2011-2014 for Ram 1500",https://images-na.ssl-images-amazon.com/images/I/4192LLKoTZL._AC_US200_.jpg,B07K7GRFKP,Automotive:Replacement Parts:Brake System:Brake Pads,Automotive,"428,668","-170,392",-40%,Automotive Replacement Brake Pads,1510,35,"1,700%","1,682",17%,47.89,3,69%,7.81,80,2.86%,4.40,1,2018-12-21,AMZ,9,1,4,Amazon,,,AMZ,,,,Y,,,4.66 pounds,37.8 x 5.5 x 2.8 inches,2023-07-04
,B09YVWKW25,Size: Retractable 5’7” Bed,LEER,LEER ROLLITUP | Retractable Truck Bed Tonneau Cover | Fits 2009-2018 Ram 1500 &amp; 2019-2022 Ram 1500 Classic with 5.7&quot; Bed | R2D77A01,https://images-na.ssl-images-amazon.com/images/I/41iAA2kzdeL._AC_US200_.jpg,B0B4KRQJWS,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"503,817","-405,900",-81%,Truck Tonneau Covers,1070,35,"3,300%","31,465",33%,899.00,,78%,62.73,12,2.86%,4.90,1,2021-11-05,FBA,8,2,2,LEER Tonneau Covers,US,公司名称：LEER Group,FBA,,,,,,,56.9 pounds,69 x 15 x 14 inches,2023-07-04
,B00I44UKBI,,Detroit Axle,Detroit Axle - 4WD Front Wheel Hub and Bearing Replacement for 2006-2008 Dodge Ram 1500 2500 3500 8 Lugs - 2pc Set,https://images-na.ssl-images-amazon.com/images/I/41VkJxeiyNL._AC_US200_.jpg,B00I44UKBI,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"281,834","50,154",18%,Automotive Replacement Hub Assemblies Bearings,1314,34,"2,500%","5,923",25%,174.22,24,70%,26.11,158,5.88%,4.40,2,2014-01-28,FBM,9,1,1,Detroit Axle,US,"公司名称：Michigan
电话号码：248-543-6408",FBM,,,,Y,,,15 pounds,15 x 7 x 7 inches,2023-06-27
,B07DNKPZ8V,,Brock,Brock Replacement Drivers Power Trailer Tow Side View Mirror Heated 7x10 Flip-Up Compatible with 2002-2008 Ram 1500 Pickup Truck 55077445AO,https://images-na.ssl-images-amazon.com/images/I/41swaZhTiyL._AC_US200_.jpg,B07DNKPZ8V,Automotive:Replacement Parts:Body & Trim:Body:Mirrors & Parts:Exterior Mirrors,Automotive,"120,737","26,169",22%,Automotive Exterior Mirrors,233,34,"-5,200%","2,859",-52%,84.10,,64%,17.29,230,0.00%,4.60,0,2018-06-10,FBM,8,1,2,EverydayAutoParts,US,"公司名称：Brock Supply Company
电话号码：480-776-5595
办公地址：
2150 E Rio Salado Parkway
Tempe
AZ
85288
US",FBM,,Y,,,,Automotive Exterior Mirrors by Brock,8.93 pounds,21 x 15 x 14 inches,2023-06-27
,B07TYGL75D,,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs 14mm 1.50 14x1.50 Thread Truck 1.90&quot; Long Spline Lug Nuts Black 7 Spline Fits Chevy Silverado GMC Sierra 1500 2016+ Ford F 150 2019+ Ram 1500,https://images-na.ssl-images-amazon.com/images/I/41vUNzrHriL._AC_US200_.jpg,B07TYGL75D,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"201,037","13,035",6%,Wheel & Tire Lug Nuts,535,34,"-7,900%","1,193",-79%,35.11,9,64%,7.49,149,5.88%,4.40,2,2019-07-07,FBA,9,1,2,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,3.67 pounds,5.83 x 4.88 x 2.68 inches,2023-06-27
,B09BHRKPMB,,GoMyself,GoMyself MO-349 Oil Filter 68191349AA PS-7026 for Pentastar 3.6L V6 Dodge Charger 2014-2019 Ram ProMaster 1500 2500 3500 2014-2020 Full Synthetic Conventional Blended Motor,https://images-na.ssl-images-amazon.com/images/I/41yyauAvlgL._AC_US200_.jpg,B09BHRKPMB,Automotive:Replacement Parts:Filters:Oil Filters & Accessories:Oil Filters,Automotive,"239,835","-83,784",-35%,Automotive Replacement Oil Filters,901,34,"17,800%",519,178%,15.29,,50%,5.40,24,2.94%,4.20,1,2021-07-29,FBA,8,1,1,JinFeiYu,CN,"公司名称：HeYuanJinFeiYuDianZiShangWuYouXianGongSi
办公地址：
高新五路147号金地创谷2号楼二楼C区-32
河源市
高新区
广东省
517000
CN",FBA,,,,,,,5.9 ounces,3.9 x 3.9 x 1.6 inches,2023-06-27
,B08WK5QJMT,Size: HIGHFLOW,Premium Guard,"HIGHFLOW PA5462X, High Performance, Pre-Oiled Disposable Engine Air Filter | Fits 2023-11 Ram 1500, 2023-19 1500 Classic, 2018-11 2500, 2010-03 Dodge Ram 1500, Ram 2500, Ram 3500, Ram 4000",https://m.media-amazon.com/images/I/41XJ64TXI5L._AC_US200_.jpg,B08YD5SXX5,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Air Filters,Automotive,"72,406","-24,671",-8%,Automotive Replacement Air Filters,1129,34,"-1,300%",823,-13%,24.21,,61%,5.69,382,23.53%,4.60,8,2021-02-12,FBA,9,2,1,QLSupply,US,公司名称：NY,FBA,,,,Y,,,1.04 pounds,14.13 x 9.61 x 1.85 inches,2023-06-29
,B09HSQ3SC5,,TN TrunkNets Inc,Envelope Style Trunk Cargo Net with 3 Pockets for Ram 1500 2019-2023 - Car Accessories - Premium Trunk Organizers and Storage - Cargo Net for SUV Truck - Best Carrier Organizer for Ram 1500,https://m.media-amazon.com/images/I/51sR3nta4DL._AC_US200_.jpg,B09HSQ3SC5,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Cargo Nets,Automotive,"87,325","1,947",2%,Automotive Cargo Nets,272,34,"24,000%",848,240%,24.95,,62%,5.69,31,2.94%,4.00,1,2021-10-04,FBA,7,1,1,TrunkNets Inc,US,"公司名称：Trunknets LLC
办公地址：
151 Calle de San Francisco
Ste 200 PMB 5236
SAN JUAN
PR
00901
US",FBA,,,,,,,1.3 pounds,9.65 x 6.38 x 3.46 inches,2023-06-29
,B07D9X4DP3,,AutofitPro,Custom Fit Automotive Reflective Windshield Sunshade for 2019 2020 2021 2022 Ram 1500 CrewCab 4 Door Pick Up Truck,https://m.media-amazon.com/images/I/5138NPfi5gL._AC_US200_.jpg,B07D9X4DP3,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"165,576","-47,925",-17%,Automotive Windshield Sunshades,2043,34,"48,600%","1,087",486%,31.99,6,49%,11.41,286,2.94%,4.60,1,2018-05-24,FBA,7,1,2,AutofitPro,US,"公司名称：NXG. LLC
办公地址：
9009 Mendenhall Ct, Suite C
Suite C
Columbia
MD
21045
US",FBA,,Y,,,,Automotive Windshield Sunshades by AutofitPro,368 pounds,"48""L x 36""W",2023-06-29
,B097F825NL,,Lichamp,"Lichamp 24pcs M14x1.5 Spike Lug Nuts for Trucks, Partial Compatible with Chevy Silverado 1500 Tahoe, Ford F150 Expedition and Dodge Ram 1500, Chrome Hex Turner with Cone Seat","https://m.media-amazon.com/images/I/4158QGFRApL._SX200_SY200_CR,0,0,200,200_.jpg",B097F825NL,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"130,981","-16,160",-8%,Wheel & Tire Lug Nuts,549,34,"6,500%","1,699",65%,49.99,,68%,8.61,63,2.94%,4.50,1,2021-06-16,FBA,9,1,1,Lichamp,US,"公司名称：Qiuhua Inc.
办公地址：
1001 E Harmony Rd Ste A #82
Fort Collins
CO
80525
US",FBA,,,,Y,,,7.39 Pounds,6.5 x 5.39 x 4.8 inches,2023-06-29
,B08X1KXCJ5,,Auto Shack,AutoShack DSK3056PR Front CV Axle Drive Shaft Neoprene Boots Pair of 2 Driver and Passenger Side Replacement for 2012 2013 2014 2015 2016 2017 2018 Ram 1500 3.0L 3.6L 3.7L 4.7L 5.7L V6 V8 4WD,https://m.media-amazon.com/images/I/41ii9a1HJQL._AC_US200_.jpg,B08X1KXCJ5,Automotive:Replacement Parts:Transmission & Drive Train:CV (Constant Velocity):Half-Shaft Assemblies,Automotive,"74,196","140,264",68%,Automotive Replacement Constant Velocity Half-Shaft Assemblies,18,34,"4,200%","4,430",42%,130.32,,64%,27.79,50,8.82%,4.40,3,2019-01-22,FBM,9,1,1,Auto Shack,CA,"公司名称：Kingdom Auto Parts Ltd
电话号码：1-866-990-3871
办公地址：
201 Iber Rd
Stittsville
Ontario
K2S 1E7
CA",FBM,,,,Y,,,43.6 pounds,,2023-06-29
,B089M3J17V,Color: Matte Black,IKON MOTORSPORTS,"IKON MOTORSPORTS, Grille Compatible With 2013-2018 Dodge Ram 1500, 2019-2023 Ram 1500 Classic Rebel Style Front Bumper Hood Mesh Grill Matte Black (NO &quot;RAM&quot; LETTER)",https://images-na.ssl-images-amazon.com/images/I/41gjNfCb7yL._AC_US200_.jpg,B08B1FBMGJ,Automotive:Replacement Parts:Body & Trim:Body:Grilles,Automotive,"66,255","6,599",3%,Automotive Grilles,540,34,200%,"5,269",2%,154.99,32,85%,,105,8.82%,4.50,3,2020-06-02,FBM,9,2,1,IKON MOTORSPORTS,US,"公司名称：ADVANCE TUNING LLC
电话号码：626-968-8660",FBM,,,,Y,,,6 pounds,,2023-06-30
,B0BGWQ1D95,,AEagle,"for 2006-2018 Dodge Ram 1500 2019-2021 Classic 4WD RWD Front Lower Control Arms w/Ball Joints, 2 PCS",https://images-na.ssl-images-amazon.com/images/I/51AeoM7PZ1L._AC_US200_.jpg,B0BQC1N547,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Control Arms & Parts:Control Arms",Automotive,"245,704","-117,355",-48%,Automotive Replacement Control Arms,74,34,"48,000%","6,493",480%,190.98,,74%,20.65,5,8.82%,4.80,3,2022-10-25,FBA,8,1,1,AEagle Parts,CN,"公司名称：Shenzhen city Sibaruike technology co.,ltd
办公地址：
创业花园淘景大厦1511
深圳
龙华区民治街道
广东省
518131
CN",FBA,,,,,,,65.2 pounds,21.5 x 21.5 x 6.25 inches,2023-06-21
,B08RCD32H2,,DAT AUTO PARTS,DAT AUTO PARTS Front License Plate Bracket Replacement for 19-21 Dodge Ram 1500 Black Textured CH1068151 68274215AE,https://m.media-amazon.com/images/I/31kq2e3G5yL._AC_US200_.jpg,B08RCD32H2,Automotive:Exterior Accessories:License Plate Covers & Frames:Frames,Automotive,"214,040","-152,370",-35%,License Plate Frames,2341,34,700%,"1,204",7%,35.44,,64%,7.49,8,0.00%,4.30,0,2020-12-14,FBA,7,1,1,DAT AUTO PARTS,US,"公司名称：DAT AUTO PARTS INC
电话号码：586-229-2184
办公地址：
2369 W Auburn Rd",FBA,,,,,,,9.9 ounces,"8""L x 4""W",2023-06-25
